datasetURL (publicationState),datasetTitle (dataverseName),"fileName (fileType, fileSize)"
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),map_4-1.mat (application/matlab-mat; 1.82 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),map_42-1.mat (application/matlab-mat; 1.82 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),map_42-1.mat (application/matlab-mat; 1.83 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),map_43-1.mat (application/matlab-mat; 1.83 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),map_43-1.mat (application/matlab-mat; 1.84 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),map_44-1.mat (application/matlab-mat; 1.84 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),map_44-1.mat (application/matlab-mat; 1.82 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),map_45-1.mat (application/matlab-mat; 1.82 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),map_45-1.mat (application/matlab-mat; 1.83 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),map_46-1.mat (application/matlab-mat; 1.82 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),map_46-1.mat (application/matlab-mat; 1.83 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),map_47-1.mat (application/matlab-mat; 1.82 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),map_47-1.mat (application/matlab-mat; 1.84 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),map_48-1.mat (application/matlab-mat; 1.82 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),map_48-1.mat (application/matlab-mat; 1.83 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),map_49-1.mat (application/matlab-mat; 1.85 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),map_49-1.mat (application/matlab-mat; 1.82 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),map_50-1.mat (application/matlab-mat; 1.83 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),map_50-1.mat (application/matlab-mat; 1.83 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),map_5-1.mat (application/matlab-mat; 1.82 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),map_5-1.mat (application/matlab-mat; 1.83 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),map_6-1.mat (application/matlab-mat; 1.83 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),map_6-1.mat (application/matlab-mat; 1.84 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),map_7-1.mat (application/matlab-mat; 1.83 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),map_7-1.mat (application/matlab-mat; 1.83 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),map_8-1.mat (application/matlab-mat; 1.83 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),map_8-1.mat (application/matlab-mat; 1.83 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),map_9-1.mat (application/matlab-mat; 1.83 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),map_9-1.mat (application/matlab-mat; 1.83 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),QDM1-1 (text/plain; charset=US-ASCII; 1.3 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),QDM2-1 (text/plain; charset=US-ASCII; 1.3 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),readme-1.txt (text/plain; 3.44 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),SM-1 (text/plain; charset=US-ASCII; 1.3 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/0PD4JM (RELEASED),Number of diagnoses with coronavirus disease (COVID-19) in the Netherlands (COVID-19 Coronavirus Europe data ),nl-covid-19_01042020.tar.gz (application/x-gzip; 79.81 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/0PD4JM (RELEASED),Number of diagnoses with coronavirus disease (COVID-19) in the Netherlands (COVID-19 Coronavirus Europe data ),nl-covid-19_02042020.tar.gz (application/x-gzip; 89.58 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/0PD4JM (RELEASED),Number of diagnoses with coronavirus disease (COVID-19) in the Netherlands (COVID-19 Coronavirus Europe data ),nl-covid-19_03042020.tar.gz (application/x-gzip; 96.25 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/0PD4JM (RELEASED),Number of diagnoses with coronavirus disease (COVID-19) in the Netherlands (COVID-19 Coronavirus Europe data ),nl-covid-19_04042020.tar.gz (application/x-gzip; 103.59 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/0PD4JM (RELEASED),Number of diagnoses with coronavirus disease (COVID-19) in the Netherlands (COVID-19 Coronavirus Europe data ),nl-covid-19_05042020.tar.gz (application/x-gzip; 110.26 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/0PD4JM (RELEASED),Number of diagnoses with coronavirus disease (COVID-19) in the Netherlands (COVID-19 Coronavirus Europe data ),nl-covid-19_06042020.tar.gz (application/x-gzip; 120.62 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/0PD4JM (RELEASED),Number of diagnoses with coronavirus disease (COVID-19) in the Netherlands (COVID-19 Coronavirus Europe data ),nl-covid-19_07042020.tar.gz (application/x-gzip; 125.86 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/0PD4JM (RELEASED),Number of diagnoses with coronavirus disease (COVID-19) in the Netherlands (COVID-19 Coronavirus Europe data ),nl-covid-19_08042020.tar.gz (application/x-gzip; 131.43 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/0PD4JM (RELEASED),Number of diagnoses with coronavirus disease (COVID-19) in the Netherlands (COVID-19 Coronavirus Europe data ),nl-covid-19_09042020.tar.gz (application/x-gzip; 137.16 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/0PD4JM (RELEASED),Number of diagnoses with coronavirus disease (COVID-19) in the Netherlands (COVID-19 Coronavirus Europe data ),nl-covid-19_10042020.tar.gz (application/x-gzip; 142.99 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/0PD4JM (RELEASED),Number of diagnoses with coronavirus disease (COVID-19) in the Netherlands (COVID-19 Coronavirus Europe data ),nl-covid-19_11042020.tar.gz (application/x-gzip; 148.72 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/0PD4JM (RELEASED),Number of diagnoses with coronavirus disease (COVID-19) in the Netherlands (COVID-19 Coronavirus Europe data ),nl-covid-19_12042020.tar.gz (application/x-gzip; 155.0 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/0PD4JM (RELEASED),Number of diagnoses with coronavirus disease (COVID-19) in the Netherlands (COVID-19 Coronavirus Europe data ),nl-covid-19_13042020.tar.gz (application/x-gzip; 161.35 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/0PD4JM (RELEASED),Number of diagnoses with coronavirus disease (COVID-19) in the Netherlands (COVID-19 Coronavirus Europe data ),nl-covid-19_14042020.tar.gz (application/x-gzip; 167.67 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/0PD4JM (RELEASED),Number of diagnoses with coronavirus disease (COVID-19) in the Netherlands (COVID-19 Coronavirus Europe data ),nl-covid-19_15042020.tar.gz (application/x-gzip; 175.44 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/0PD4JM (RELEASED),Number of diagnoses with coronavirus disease (COVID-19) in the Netherlands (COVID-19 Coronavirus Europe data ),nl-covid-19_16042020.tar.gz (application/x-gzip; 183.56 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/0PD4JM (RELEASED),Number of diagnoses with coronavirus disease (COVID-19) in the Netherlands (COVID-19 Coronavirus Europe data ),nl-covid-19_17042020.tar.gz (application/x-gzip; 190.22 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/0PD4JM (RELEASED),Number of diagnoses with coronavirus disease (COVID-19) in the Netherlands (COVID-19 Coronavirus Europe data ),nl-covid-19_18042020.tar.gz (application/x-gzip; 196.19 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/0PD4JM (RELEASED),Number of diagnoses with coronavirus disease (COVID-19) in the Netherlands (COVID-19 Coronavirus Europe data ),nl-covid-19_19042020.tar.gz (application/x-gzip; 202.94 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/0PD4JM (RELEASED),Number of diagnoses with coronavirus disease (COVID-19) in the Netherlands (COVID-19 Coronavirus Europe data ),nl-covid-19_20042020.tar.gz (application/x-gzip; 209.8 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/0PD4JM (RELEASED),Number of diagnoses with coronavirus disease (COVID-19) in the Netherlands (COVID-19 Coronavirus Europe data ),nl-covid-19_21042020.tar.gz (application/x-gzip; 216.66 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/0PD4JM (RELEASED),Number of diagnoses with coronavirus disease (COVID-19) in the Netherlands (COVID-19 Coronavirus Europe data ),nl-covid-19_22042020.tar.gz (application/x-gzip; 222.96 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/0PD4JM (RELEASED),Number of diagnoses with coronavirus disease (COVID-19) in the Netherlands (COVID-19 Coronavirus Europe data ),nl-covid-19_23032020.tar.gz (application/x-gzip; 8.52 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/0PD4JM (RELEASED),Number of diagnoses with coronavirus disease (COVID-19) in the Netherlands (COVID-19 Coronavirus Europe data ),nl-covid-19_23042020.tar.gz (application/x-gzip; 232.5 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/0PD4JM (RELEASED),Number of diagnoses with coronavirus disease (COVID-19) in the Netherlands (COVID-19 Coronavirus Europe data ),nl-covid-19_24032020.tar.gz (application/x-gzip; 9.07 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/0PD4JM (RELEASED),Number of diagnoses with coronavirus disease (COVID-19) in the Netherlands (COVID-19 Coronavirus Europe data ),nl-covid-19_24042020.tar.gz (application/x-gzip; 239.24 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/0PD4JM (RELEASED),Number of diagnoses with coronavirus disease (COVID-19) in the Netherlands (COVID-19 Coronavirus Europe data ),nl-covid-19_25032020.tar.gz (application/x-gzip; 9.57 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/0PD4JM (RELEASED),Number of diagnoses with coronavirus disease (COVID-19) in the Netherlands (COVID-19 Coronavirus Europe data ),nl-covid-19_25042020.tar.gz (application/x-gzip; 246.21 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/0PD4JM (RELEASED),Number of diagnoses with coronavirus disease (COVID-19) in the Netherlands (COVID-19 Coronavirus Europe data ),nl-covid-19_26032020.tar.gz (application/x-gzip; 58.59 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/0PD4JM (RELEASED),Number of diagnoses with coronavirus disease (COVID-19) in the Netherlands (COVID-19 Coronavirus Europe data ),nl-covid-19_26042020.tar.gz (application/x-gzip; 250.28 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/0PD4JM (RELEASED),Number of diagnoses with coronavirus disease (COVID-19) in the Netherlands (COVID-19 Coronavirus Europe data ),nl-covid-19_27032020.tar.gz (application/x-gzip; 60.44 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/0PD4JM (RELEASED),Number of diagnoses with coronavirus disease (COVID-19) in the Netherlands (COVID-19 Coronavirus Europe data ),nl-covid-19_28032020.tar.gz (application/x-gzip; 66.55 MB)
